ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Customer_Tenure,Total_Spending,Age,Total_Purchases,Average_Spending_Per_Purchase
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,3960,38,56,6,6.333333333333333
8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,4096,177,46,11,16.09090909090909
1029,1970,PhD,Together,64413.0,0,1,2013-01-08,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,4344,279,54,12,23.25
7369,1981,Master,Married,36959.0,1,0,2013-02-10,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,4311,62,43,7,8.857142857142858
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,4321,1230,47,21,58.57142857142857
8159,1968,Graduation,Married,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,3983,182,56,11,16.545454545454547
1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,4117,49,54,10,4.9
10242,1966,PhD,Together,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,4093,75,58,8,9.375
5253,1956,Master,Together,54603.0,1,1,2013-09-07,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,4102,227,68,16,14.1875
5966,1974,PhD,Married,45207.0,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,4433,215,50,15,14.333333333333334
5314,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,4275,444,73,20,22.2
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4059,47,57,5,9.4
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,4247,143,73,7,20.428571428571427
5756,1983,Graduation,Together,39453.0,1,0,2014-03-04,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3924,55,41,7,7.857142857142857
8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,3879,63,53,11,5.7272727272727275
9058,1955,Graduation,Other,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,4451,1867,69,22,84.86363636363636
5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,4095,611,63,20,30.55
254,1955,Graduation,Together,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,3850,473,69,18,26.27777777777778
4179,1959,Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,4120,55,65,6,9.166666666666666
3710,1984,PhD,Single,39684.0,1,0,2012-12-10,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,4373,81,40,7,11.571428571428571
7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,4371,2086,49,21,99.33333333333333
4501,1965,Master,Single,69882.0,0,0,2013-10-11,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,4068,1478,59,20,73.9
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,3957,49,47,5,9.8
3075,1972,PhD,Married,59973.0,0,0,2013-11-09,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,4039,382,52,15,25.466666666666665
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,4090,69,49,9,7.666666666666667
5252,1969,Graduation,Other,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,4418,67,55,6,11.166666666666666
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,4060,30,55,6,5.0
6919,1978,2n Cycle,Married,26224.0,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,4256,63,46,9,7.0
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,4488,79,43,10,7.9
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4300,42,63,5,8.4
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,4474,819,64,23,35.608695652173914
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,4092,1151,69,17,67.70588235294117
895,1948,PhD,Married,61467.0,0,2,2012-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,4462,594,76,20,29.7
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,4326,129,58,11,11.727272727272727
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,4354,213,38,12,17.75
7232,1973,Graduation,Other,42429.0,0,1,2014-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,3681,67,51,7,9.571428571428571
8477,1956,Graduation,Other,26150.0,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4045,28,68,5,5.6
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4418,45,49,6,7.5
988,1965,Graduation,Married,81168.0,0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,3801,1193,59,18,66.27777777777777
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,4121,268,55,12,22.333333333333332
4587,1944,Master,Other,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,4153,266,80,12,22.166666666666668
6682,1973,Basic,Married,18978.0,1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4401,37,51,5,7.4
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,4051,37,57,7,5.285714285714286
10299,1969,PhD,Single,48240.0,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,4463,882,55,25,35.28
3083,1974,Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,4145,373,50,18,20.72222222222222
8953,1965,Master,Single,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,4196,35,59,6,5.833333333333333
1503,1976,PhD,Together,162397.0,1,1,2013-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,4287,107,48,1,107.0
8650,1978,Graduation,Other,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,4275,42,46,5,8.4
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,4488,326,64,17,19.176470588235293
2782,1961,PhD,Married,54456.0,0,1,2013-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,4041,404,63,17,23.764705882352942
6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,4157,95,53,6,15.833333333333334
10972,1949,Graduation,Other,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,3711,939,75,14,67.07142857142857
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3990,33,46,5,6.6
6583,1955,2n Cycle,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,4287,981,69,21,46.714285714285715
3641,1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,4332,36,48,7,5.142857142857143
10156,1975,Graduation,Single,84196.0,0,1,2013-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,4287,1237,49,20,61.85
4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,4453,1825,64,34,53.6764705882353
3469,1977,PhD,Other,34487.0,1,1,2012-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,4557,103,47,9,11.444444444444445
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,4365,191,47,12,15.916666666666666
10727,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,4029,1586,54,25,63.44
9624,1958,PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,3823,963,66,14,68.78571428571429
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,3972,889,54,26,34.19230769230769
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,3941,93,64,7,13.285714285714286
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,4244,1587,51,21,75.57142857142857
8461,1962,Graduation,Other,46102.0,2,1,2014-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3711,16,62,4,4.0
6945,1952,Graduation,Single,84574.0,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,4256,1375,72,32,42.96875
944,1962,Graduation,Married,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,4139,393,62,14,28.071428571428573
1907,1950,Master,Other,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,4446,1477,74,26,56.80769230769231
701,1971,Graduation,Married,73691.0,0,1,2013-06-11,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,4190,1179,53,18,65.5
3856,1960,Graduation,Together,63381.0,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,4587,1005,64,26,38.65384615384615
4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,3854,1348,76,21,64.19047619047619
2131,1959,PhD,Other,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,4353,1307,65,23,56.82608695652174
2942,1964,Graduation,Single,45906.0,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,4166,486,60,15,32.4
1173,1947,Master,Together,77632.0,0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,4076,2252,77,13,173.23076923076923
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,4122,235,53,17,13.823529411764707
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,4331,1724,54,30,57.46666666666667
3376,1970,Master,Other,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,4005,235,54,11,21.363636363636363
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,3844,1092,47,28,39.0
10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,4093,599,66,17,35.23529411764706
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,3939,2008,64,19,105.6842105263158
6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,4478,48,39,6,8.0
6661,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,4375,1174,50,32,36.6875
4725,1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,3884,67,74,7,9.571428571428571
3277,1955,Graduation,Other,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,4650,365,69,15,24.333333333333332
5555,1975,Graduation,Other,153924.0,0,0,2014-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3804,6,49,0,inf
2564,1953,Graduation,Together,61278.0,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,3896,165,71,10,16.5
946,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,4452,210,66,11,19.09090909090909
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,4109,1095,77,26,42.11538461538461
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,4058,223,58,12,18.583333333333332
55,1963,Graduation,Together,56253.0,0,1,2012-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,4524,597,61,22,27.136363636363637
7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,4034,22,39,4,5.5
5084,1975,Graduation,Other,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,3993,1064,49,24,44.333333333333336
1777,1980,Basic,Married,25965.0,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,4527,74,44,6,12.333333333333334
8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,4351,26,68,5,5.2
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,4355,60,65,5,12.0
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,4216,20,50,4,5.0
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,4084,59,37,7,8.428571428571429
11007,1968,PhD,Married,29187.0,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4104,34,56,5,6.8
7426,1971,2n Cycle,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,4160,198,53,12,16.5
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,4142,1048,60,28,37.42857142857143
10379,1962,Master,Single,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,4129,574,62,21,27.333333333333332
9204,1970,Graduation,Other,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,4374,1029,54,17,60.529411764705884
3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,4002,670,44,20,33.5
2920,1975,PhD,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,4706,990,49,16,61.875
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3845,11,50,4,2.75
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,4414,1241,61,21,59.095238095238095
9937,1979,Graduation,Single,70337.0,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,3955,576,45,17,33.88235294117647
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,4185,172,39,12,14.333333333333334
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,3995,664,44,20,33.2
2891,1963,Graduation,Other,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,4061,928,61,23,40.34782608695652
4910,1967,Graduation,Other,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,4475,2074,57,30,69.13333333333334
75,1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,4146,467,42,15,31.133333333333333
10120,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,4055,257,69,12,21.416666666666668
6327,1967,Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,3999,1146,57,17,67.41176470588235
10142,1976,PhD,Other,66476.0,0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,4168,689,48,20,34.45
9826,1972,PhD,Single,86857.0,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,4374,2114,52,22,96.0909090909091
1501,1982,PhD,Married,160803.0,0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,4619,1717,42,44,39.02272727272727
10767,1989,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,3851,1346,35,21,64.0952380952381
7279,1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,4079,1044,55,15,69.6
7230,1960,PhD,Other,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,4617,493,64,22,22.40909090909091
143,1970,Graduation,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,4115,957,54,13,73.61538461538461
450,1958,Master,Together,42315.0,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,4011,270,66,12,22.5
9316,1952,Basic,Together,13084.0,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,4310,29,72,5,5.8
6379,1949,Master,Other,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,4203,121,75,9,13.444444444444445
9239,1961,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,4145,126,63,8,15.75
8315,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3902,23,29,4,5.75
2868,1949,PhD,Single,26518.0,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,4136,57,75,8,7.125
10888,1961,Graduation,Single,45938.0,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,4282,636,63,20,31.8
1277,1960,Graduation,Together,78468.0,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,3740,1004,64,28,35.857142857142854
9977,1973,Graduation,Other,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,4092,734,51,20,36.7
10196,1978,Graduation,Married,71427.0,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,3650,614,46,20,30.7
6384,1978,Graduation,Other,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,3681,1453,46,21,69.19047619047619
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,3868,1621,36,15,108.06666666666666
968,1968,Master,Other,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,3992,187,56,12,15.583333333333334
6988,1986,Graduation,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,4078,1443,38,22,65.5909090909091
4472,1970,PhD,Other,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,3809,57,54,6,9.5
6991,1951,Graduation,Other,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,4075,637,73,20,31.85
3336,1948,PhD,Together,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,4027,948,76,14,67.71428571428571
4301,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,4078,59,53,5,11.8
1940,1986,Graduation,Married,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,4011,18,38,4,4.5
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,4423,903,59,26,34.73076923076923
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,4301,112,49,8,14.0
1044,1953,Graduation,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,4218,596,71,20,29.8
6969,1982,Graduation,Together,50272.0,1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,4163,233,42,13,17.923076923076923
10479,1975,PhD,Married,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,4524,1511,49,11,137.36363636363637
3619,1960,2n Cycle,Other,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,4451,1152,64,17,67.76470588235294
1715,1978,Graduation,Together,25851.0,1,0,2013-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,4046,48,46,7,6.857142857142857
10159,1970,Graduation,Other,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,4262,1185,54,31,38.225806451612904
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3899,21,66,4,5.25
5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,4364,965,59,16,60.3125
4990,1954,Graduation,Married,59111.0,0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,4316,869,70,21,41.38095238095238
4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,3844,16,40,6,2.6666666666666665
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,4308,1947,59,16,121.6875
4692,1976,Graduation,Married,7500.0,1,0,2012-01-08,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,4710,71,48,12,5.916666666666667
7212,1966,Graduation,Married,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,3769,65,58,6,10.833333333333334
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,4025,1380,69,24,57.5
437,1976,Master,Other,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,3962,1027,48,23,44.65217391304348
